COVERAGE,YEAR,MONTH,PRODUCT_GROUP,PRODUCT,MEASUREMENT_UNIT,VOLUME,VALUE,INDEX,STATUS
National,2007,October,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2007,October,Non-Ferrous Industrial Metals,Bismuth,Tons,110.0,38035.115,116.608,Final Figures.
National,2007,October,Non-Ferrous Industrial Metals,Tin,Tons,1.0,178.601,80.0,Final Figures.
National,2007,October,Non-Ferrous Industrial Metals,Cadmium,Tons,149.0,11303.365,115.355,Final Figures.
National,2007,October,Non-Ferrous Industrial Metals,Molybdenum,Tons,503.0,379121.57,77.266,Final Figures.
National,2007,October,Steel Metals and Minerals,Non-Coking Coal,Tons,967530.0,448306.165,111.61,Final Figures.
National,2007,October,Steel Metals and Minerals,Coke,Tons,130514.0,346583.581,101.213,Final Figures.
National,2007,October,Steel Metals and Minerals,Iron Pellets,Tons,691852.0,422055.558,107.459,Final Figures.
National,2007,October,Steel Metals and Minerals,Manganese,Tons,16327.0,22922.614,115.312,Final Figures.
National,2007,October,Non-Metallic Minerals,Sulfur,Tons,89900.0,48221.235,103.622,Final Figures.
National,2007,October,Non-Metallic Minerals,Graphite,Tons,365.0,501.383,60.589,Final Figures.
National,2007,October,Non-Metallic Minerals,Barite,Tons,13718.0,16117.388,117.527,Final Figures.
National,2007,October,Non-Metallic Minerals,Dolomite,Tons,99580.0,9116.806,96.836,Final Figures.
National,2007,October,Non-Metallic Minerals,Fluorite,Tons,87907.0,114478.561,99.739,Final Figures.
National,2007,October,Non-Metallic Minerals,Kaolin,Tons,6451.0,12085.804,90.974,Final Figures.
National,2007,October,Non-Metallic Minerals,Silica Sand,Tons,229402.0,92680.014,99.055,Final Figures.
National,2007,October,Non-Metallic Minerals,Gypsum,Tons,446425.0,38933.579,104.322,Final Figures.
National,2007,October,Non-Metallic Minerals,Phosphate Rock,Tons,0.0,0.0,0.0,Final Figures.
National,2007,October,Non-Metallic Minerals,Wollastonite,Tons,3485.0,7655.712,89.275,Final Figures.
National,2007,October,Non-Metallic Minerals,Celestite,Tons,3960.0,1983.827,160.427,Final Figures.
National,2007,October,Non-Metallic Minerals,Feldspar,Tons,33748.0,13789.467,90.9,Final Figures.
National,2007,October,Non-Metallic Minerals,Salt,Tons,783160.0,108165.323,106.689,Final Figures.
National,2007,October,Non-Metallic Minerals,Diatomite,Tons,6731.0,16127.086,62.84,Final Figures.
National,2007,October,Non-Metallic Minerals,Sodium Sulfate,Tons,52500.0,56299.53,101.942,Final Figures.
National,2007,October,Non-Metallic Minerals,Magnesium Sulfate,Tons,3550.0,4864.458,98.948,Final Figures.
National,2007,November,Precious Metals,Gold,Kilograms,3415.9,962748.837,81.39,Final Figures.
National,2007,November,Precious Metals,Silver,Kilograms,172642.0,885791.79,77.649,Final Figures.
National,2007,November,Non-Ferrous Industrial Metals,Lead,Tons,4195.0,151850.279,49.978,Final Figures.
National,2007,November,Non-Ferrous Industrial Metals,Copper,Tons,20232.0,1533125.494,90.382,Final Figures.
National,2007,November,Non-Ferrous Industrial Metals,Zinc,Tons,36909.0,1020224.048,111.478,Final Figures.
National,2007,November,Non-Ferrous Industrial Metals,Antimony,Tons,30.0,0.0,94.737,Final Figures.
National,2007,November,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2007,November,Non-Ferrous Industrial Metals,Bismuth,Tons,100.0,33373.82,106.007,Final Figures.
National,2007,November,Non-Ferrous Industrial Metals,Tin,Tons,2.0,371.735,160.0,Final Figures.
National,2007,November,Non-Ferrous Industrial Metals,Cadmium,Tons,149.0,11136.458,115.355,Final Figures.
National,2007,November,Non-Ferrous Industrial Metals,Molybdenum,Tons,531.0,416035.3,81.567,Final Figures.
National,2007,November,Steel Metals and Minerals,Non-Coking Coal,Tons,931331.0,450585.626,107.434,Final Figures.
National,2007,November,Steel Metals and Minerals,Coke,Tons,125493.0,337422.567,97.32,Final Figures.
National,2007,November,Steel Metals and Minerals,Iron Pellets,Tons,661781.0,498812.208,102.788,Final Figures.
National,2007,November,Steel Metals and Minerals,Manganese,Tons,3516.0,4956.316,24.832,Final Figures.
National,2007,November,Non-Metallic Minerals,Sulfur,Tons,81677.0,62320.627,94.143,Final Figures.
National,2007,November,Non-Metallic Minerals,Graphite,Tons,752.0,1093.409,124.831,Final Figures.
National,2007,November,Non-Metallic Minerals,Barite,Tons,11792.0,14857.625,101.027,Final Figures.
National,2007,November,Non-Metallic Minerals,Dolomite,Tons,98067.0,8954.302,95.366,Final Figures.
National,2007,November,Non-Metallic Minerals,Fluorite,Tons,82074.0,113243.325,93.12,Final Figures.
National,2007,November,Non-Metallic Minerals,Kaolin,Tons,6672.0,13291.279,94.091,Final Figures.
National,2007,November,Non-Metallic Minerals,Silica Sand,Tons,242025.0,97727.759,104.506,Final Figures.
National,2007,November,Non-Metallic Minerals,Gypsum,Tons,445905.0,39335.5,104.201,Final Figures.
National,2007,November,Non-Metallic Minerals,Phosphate Rock,Tons,0.0,0.0,0.0,Final Figures.
National,2007,November,Non-Metallic Minerals,Wollastonite,Tons,3901.0,8209.089,99.932,Final Figures.
National,2007,November,Non-Metallic Minerals,Celestite,Tons,3067.0,1533.89,124.29,Final Figures.
National,2007,November,Non-Metallic Minerals,Feldspar,Tons,35821.0,14435.111,96.483,Final Figures.
National,2007,November,Non-Metallic Minerals,Salt,Tons,552397.0,110777.135,75.252,Final Figures.
National,2007,November,Non-Metallic Minerals,Diatomite,Tons,6721.0,16013.219,62.747,Final Figures.
National,2007,November,Non-Metallic Minerals,Sodium Sulfate,Tons,52000.0,56064.84,100.971,Final Figures.
National,2007,November,Non-Metallic Minerals,Magnesium Sulfate,Tons,3200.0,4325.005,89.192,Final Figures.
National,2007,December,Precious Metals,Gold,Kilograms,3373.5,944968.388,80.389,Final Figures.
National,2007,December,Precious Metals,Silver,Kilograms,199068.0,993639.379,89.535,Final Figures.
National,2007,December,Non-Ferrous Industrial Metals,Lead,Tons,9666.0,272187.697,115.157,Final Figures.
National,2007,December,Non-Ferrous Industrial Metals,Copper,Tons,18474.0,1320120.009,82.528,Final Figures.
National,2007,December,Non-Ferrous Industrial Metals,Zinc,Tons,33009.0,842546.44,99.698,Final Figures.
National,2007,December,Non-Ferrous Industrial Metals,Antimony,Tons,28.0,0.0,88.421,Final Figures.
National,2007,December,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2007,December,Non-Ferrous Industrial Metals,Bismuth,Tons,87.0,27210.693,92.226,Final Figures.
National,2007,December,Non-Ferrous Industrial Metals,Tin,Tons,1.0,181.687,80.0,Final Figures.
National,2007,December,Non-Ferrous Industrial Metals,Cadmium,Tons,136.0,9085.633,106.065,Final Figures.
National,2007,December,Non-Ferrous Industrial Metals,Molybdenum,Tons,543.0,416667.742,83.564,Final Figures.
National,2007,December,Steel Metals and Minerals,Non-Coking Coal,Tons,988677.0,479505.499,114.049,Final Figures.
National,2007,December,Steel Metals and Minerals,Coke,Tons,131281.0,362676.628,101.808,Final Figures.
National,2007,December,Steel Metals and Minerals,Iron Pellets,Tons,681173.0,525501.567,105.8,Final Figures.
National,2007,December,Steel Metals and Minerals,Manganese,Tons,13522.0,19009.539,95.501,Final Figures.
National,2007,December,Non-Metallic Minerals,Sulfur,Tons,89773.0,65209.503,103.474,Final Figures.
National,2007,December,Non-Metallic Minerals,Graphite,Tons,849.0,1164.639,140.932,Final Figures.
National,2007,December,Non-Metallic Minerals,Barite,Tons,12080.0,14190.678,103.494,Final Figures.
National,2007,December,Non-Metallic Minerals,Dolomite,Tons,107548.0,10250.723,104.585,Final Figures.
National,2007,December,Non-Metallic Minerals,Fluorite,Tons,75581.0,104448.558,85.754,Final Figures.
National,2007,December,Non-Metallic Minerals,Kaolin,Tons,6310.0,12466.661,88.986,Final Figures.
National,2007,December,Non-Metallic Minerals,Silica Sand,Tons,264920.0,106694.146,114.392,Final Figures.
National,2007,December,Non-Metallic Minerals,Gypsum,Tons,452283.0,39925.292,105.691,Final Figures.
National,2007,December,Non-Metallic Minerals,Phosphate Rock,Tons,41721.0,31679.506,51.662,Final Figures.
National,2007,December,Non-Metallic Minerals,Wollastonite,Tons,2332.0,4604.786,59.739,Final Figures.
National,2007,December,Non-Metallic Minerals,Celestite,Tons,2866.0,1428.208,116.147,Final Figures.
National,2007,December,Non-Metallic Minerals,Feldspar,Tons,41063.0,16091.194,110.603,Final Figures.
National,2007,December,Non-Metallic Minerals,Salt,Tons,709094.0,137296.2,96.599,Final Figures.
National,2007,December,Non-Metallic Minerals,Diatomite,Tons,6193.0,14688.626,57.817,Final Figures.
National,2007,December,Non-Metallic Minerals,Sodium Sulfate,Tons,53500.0,56008.562,103.883,Final Figures.
National,2007,December,Non-Metallic Minerals,Magnesium Sulfate,Tons,2850.0,3903.673,79.437,Final Figures.
National,2008,January,Precious Metals,Gold,Kilograms,3594.7,1123212.207,85.655,Final Figures.
National,2008,January,Precious Metals,Silver,Kilograms,185776.0,1046858.84,83.557,Final Figures.
National,2008,January,Non-Ferrous Industrial Metals,Lead,Tons,10110.0,287791.035,120.447,Final Figures.
National,2008,January,Non-Ferrous Industrial Metals,Copper,Tons,16675.0,1285056.367,74.492,Final Figures.
National,2008,January,Non-Ferrous Industrial Metals,Zinc,Tons,29252.0,747108.74,88.351,Final Figures.
National,2008,January,Non-Ferrous Industrial Metals,Antimony,Tons,16.0,0.0,50.526,Final Figures.
National,2008,January,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2008,January,Non-Ferrous Industrial Metals,Bismuth,Tons,90.0,26713.676,95.406,Final Figures.
National,2008,January,Non-Ferrous Industrial Metals,Tin,Tons,1.0,183.833,80.0,Final Figures.
National,2008,January,Non-Ferrous Industrial Metals,Cadmium,Tons,145.0,10535.539,112.258,Final Figures.
National,2008,January,Non-Ferrous Industrial Metals,Molybdenum,Tons,666.0,524755.827,102.304,Final Figures.
National,2008,January,Steel Metals and Minerals,Non-Coking Coal,Tons,928813.0,454266.52,107.143,Final Figures.
National,2008,January,Steel Metals and Minerals,Coke,Tons,131705.0,394524.171,102.137,Final Figures.
National,2008,January,Steel Metals and Minerals,Iron Pellets,Tons,676397.0,592842.675,105.058,Final Figures.
National,2008,January,Steel Metals and Minerals,Manganese,Tons,23824.0,139785.418,168.26,Final Figures.
National,2008,January,Non-Metallic Minerals,Sulfur,Tons,89608.0,96649.078,103.284,Final Figures.
National,2008,January,Non-Metallic Minerals,Graphite,Tons,337.0,485.064,55.941,Final Figures.
National,2008,January,Non-Metallic Minerals,Barite,Tons,12015.0,14209.564,102.937,Final Figures.
National,2008,January,Non-Metallic Minerals,Dolomite,Tons,110769.0,9736.041,107.718,Final Figures.
National,2008,January,Non-Metallic Minerals,Fluorite,Tons,90013.0,127510.706,102.128,Final Figures.
National,2008,January,Non-Metallic Minerals,Kaolin,Tons,6379.0,12629.723,89.959,Final Figures.
National,2008,January,Non-Metallic Minerals,Silica Sand,Tons,211212.0,87047.646,91.201,Final Figures.
National,2008,January,Non-Metallic Minerals,Gypsum,Tons,473030.0,42553.336,110.539,Final Figures.
National,2008,January,Non-Metallic Minerals,Phosphate Rock,Tons,37079.0,28327.874,45.914,Final Figures.
National,2008,January,Non-Metallic Minerals,Wollastonite,Tons,4779.0,11806.438,122.423,Final Figures.
National,2008,January,Non-Metallic Minerals,Celestite,Tons,2608.0,1308.966,105.655,Final Figures.
National,2008,January,Non-Metallic Minerals,Feldspar,Tons,34421.0,13689.817,92.713,Final Figures.
National,2008,January,Non-Metallic Minerals,Salt,Tons,648813.0,110549.233,88.387,Final Figures.
National,2008,January,Non-Metallic Minerals,Diatomite,Tons,8435.0,20335.68,78.748,Final Figures.
National,2008,January,Non-Metallic Minerals,Sodium Sulfate,Tons,52500.0,90428.887,101.942,Final Figures.
National,2008,January,Non-Metallic Minerals,Magnesium Sulfate,Tons,3234.0,4213.705,90.14,Final Figures.
National,2008,February,Precious Metals,Gold,Kilograms,3336.5,1066804.689,79.508,Final Figures.
National,2008,February,Precious Metals,Silver,Kilograms,197262.0,1206865.187,88.723,Final Figures.
National,2008,February,Non-Ferrous Industrial Metals,Lead,Tons,5700.0,189088.935,67.908,Final Figures.
National,2008,February,Non-Ferrous Industrial Metals,Copper,Tons,19904.0,1691094.328,88.917,Final Figures.
National,2008,February,Non-Ferrous Industrial Metals,Zinc,Tons,30864.0,810577.308,93.22,Final Figures.
National,2008,February,Non-Ferrous Industrial Metals,Antimony,Tons,47.0,0.0,148.421,Final Figures.
National,2008,February,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2008,February,Non-Ferrous Industrial Metals,Bismuth,Tons,63.0,16588.707,66.784,Final Figures.
National,2008,February,Non-Ferrous Industrial Metals,Tin,Tons,2.0,381.88,160.0,Final Figures.
National,2008,February,Non-Ferrous Industrial Metals,Cadmium,Tons,136.0,10593.905,105.29,Final Figures.
National,2008,February,Non-Ferrous Industrial Metals,Molybdenum,Tons,608.0,478122.705,93.395,Final Figures.
National,2008,February,Steel Metals and Minerals,Non-Coking Coal,Tons,880572.0,437770.123,101.579,Final Figures.
National,2008,February,Steel Metals and Minerals,Coke,Tons,123084.0,334366.548,95.452,Final Figures.
National,2008,February,Steel Metals and Minerals,Iron Pellets,Tons,654061.0,592319.051,101.589,Final Figures.
National,2008,February,Steel Metals and Minerals,Manganese,Tons,7713.0,44664.534,54.474,Final Figures.
National,2008,February,Non-Metallic Minerals,Sulfur,Tons,80587.0,147448.114,92.886,Final Figures.
National,2008,February,Non-Metallic Minerals,Graphite,Tons,537.0,927.514,89.141,Final Figures.
National,2008,February,Non-Metallic Minerals,Barite,Tons,12902.0,14701.906,110.536,Final Figures.
National,2008,February,Non-Metallic Minerals,Dolomite,Tons,76511.0,7141.996,74.403,Final Figures.
National,2008,February,Non-Metallic Minerals,Fluorite,Tons,84357.0,118054.585,95.711,Final Figures.
National,2008,February,Non-Metallic Minerals,Kaolin,Tons,8021.0,13429.197,113.115,Final Figures.
National,2008,February,Non-Metallic Minerals,Silica Sand,Tons,231506.0,94477.136,99.964,Final Figures.
National,2008,February,Non-Metallic Minerals,Gypsum,Tons,411177.0,37040.483,96.085,Final Figures.
National,2008,February,Non-Metallic Minerals,Phosphate Rock,Tons,43030.0,18261.373,53.283,Final Figures.
National,2008,February,Non-Metallic Minerals,Wollastonite,Tons,4895.0,13328.365,125.395,Final Figures.
National,2008,February,Non-Metallic Minerals,Celestite,Tons,2075.0,1026.783,84.062,Final Figures.
National,2008,February,Non-Metallic Minerals,Feldspar,Tons,35976.0,14257.685,96.901,Final Figures.
National,2008,February,Non-Metallic Minerals,Salt,Tons,664748.0,105237.585,90.558,Final Figures.
National,2008,February,Non-Metallic Minerals,Diatomite,Tons,10834.0,28899.543,101.145,Final Figures.
National,2008,February,Non-Metallic Minerals,Sodium Sulfate,Tons,48000.0,49590.384,93.204,Final Figures.
National,2008,February,Non-Metallic Minerals,Magnesium Sulfate,Tons,3071.0,3891.952,85.597,Final Figures.
National,2008,March,Precious Metals,Gold,Kilograms,4495.5,1499353.238,107.122,Final Figures.
National,2008,March,Precious Metals,Silver,Kilograms,219093.0,1453130.126,98.542,Final Figures.
National,2008,March,Non-Ferrous Industrial Metals,Lead,Tons,7317.0,236318.754,87.172,Final Figures.
National,2008,March,Non-Ferrous Industrial Metals,Copper,Tons,28123.0,2547942.338,125.633,Final Figures.
National,2008,March,Non-Ferrous Industrial Metals,Zinc,Tons,31862.0,859068.299,96.234,Final Figures.
National,2008,March,Non-Ferrous Industrial Metals,Antimony,Tons,28.0,0.0,88.421,Final Figures.
National,2008,March,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2008,March,Non-Ferrous Industrial Metals,Bismuth,Tons,81.0,22297.523,85.866,Final Figures.
National,2008,March,Non-Ferrous Industrial Metals,Tin,Tons,2.0,436.136,160.0,Final Figures.
National,2008,March,Non-Ferrous Industrial Metals,Cadmium,Tons,108.0,8536.315,83.613,Final Figures.
National,2008,March,Non-Ferrous Industrial Metals,Molybdenum,Tons,661.0,518277.103,101.536,Final Figures.
National,2008,March,Steel Metals and Minerals,Non-Coking Coal,Tons,812178.0,407070.129,93.689,Final Figures.
National,2008,March,Steel Metals and Minerals,Coke,Tons,130945.0,464468.593,101.548,Final Figures.
National,2008,March,Steel Metals and Minerals,Iron Pellets,Tons,684374.0,631820.75,106.297,Final Figures.
National,2008,March,Steel Metals and Minerals,Manganese,Tons,5149.0,29716.963,36.366,Final Figures.
National,2008,March,Non-Metallic Minerals,Sulfur,Tons,87369.0,207686.527,100.703,Final Figures.
National,2008,March,Non-Metallic Minerals,Graphite,Tons,498.0,976.754,82.667,Final Figures.
National,2008,March,Non-Metallic Minerals,Barite,Tons,11696.0,13510.588,100.204,Final Figures.
National,2008,March,Non-Metallic Minerals,Dolomite,Tons,92465.0,8957.917,89.918,Final Figures.
National,2008,March,Non-Metallic Minerals,Fluorite,Tons,70623.0,101302.479,80.128,Final Figures.
National,2008,March,Non-Metallic Minerals,Kaolin,Tons,8003.0,17262.113,112.861,Final Figures.
National,2008,March,Non-Metallic Minerals,Silica Sand,Tons,245310.0,99433.71,105.924,Final Figures.
National,2008,March,Non-Metallic Minerals,Gypsum,Tons,347705.0,31244.758,81.253,Final Figures.
National,2008,March,Non-Metallic Minerals,Phosphate Rock,Tons,59119.0,25456.701,73.205,Final Figures.
National,2008,March,Non-Metallic Minerals,Wollastonite,Tons,3839.0,9082.018,98.343,Final Figures.
National,2008,March,Non-Metallic Minerals,Celestite,Tons,2587.0,1276.835,104.804,Final Figures.
National,2008,March,Non-Metallic Minerals,Feldspar,Tons,41046.0,15812.561,110.557,Final Figures.
